contract_award_unique_key,award_id_piid,parent_award_id_piid,federal_action_obligation,total_dollars_obligated,base_and_exercised_options_value,current_total_value_of_award,base_and_all_options_value,potential_total_value_of_award,primary_place_of_performance_city_name,primary_place_of_performance_state_code,type_of_contract_pricing,contract_bundling,naics_description,extent_competed,solicitation_procedures,type_of_set_aside,evaluated_preference,number_of_offers_received,commercial_item_acquisition_procedures,small_business_competitiveness_demonstration_program,performance_based_service_acquisition,multi_year_contract,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business
CONT_AWD_68HE0221F0012_6800_68HE0220D0001_6800,68HE0221F0012,68HE0220D0001,50000,295000,50000,295000,50000,295000,BURLINGTON,NJ,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERC20F0146_6800_68HE0H18A0002_6800,68HERC20F0146,68HE0H18A0002,10000,341591.24,10000,357879.82,10000,357879.82,WASHINGTON,DC,TIME AND MATERIALS,NOT BUNDLED,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,,,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,t,f,f,f,f,f
CONT_AWD_68HERD21F0102_6800_GS35F0889N_4730,68HERD21F0102,GS35F0889N,261071.84,261071.84,261071.84,261071.84,261071.84,261071.84,BOSTON,MA,FIRM FIXED PRICE,NOT BUNDLED,COMPUTER AND SOFTWARE STORES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NOT APPLICABLE,NO,t,f,f,f,f,f,f,f,f,f
CONT_AWD_EPG16S00106_6800_GS35F0343W_4730,EPG16S00106,GS35F0343W,90813.85,5225665.55,90813.85,6660390.55,90813.85,6660390.55,FARMINGTON HILLS,MI,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,CUSTOM COMPUTER PROGRAMMING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,20,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,f,t,f,f,f,f
CONT_AWD_68HERH19C0005_6800_-NONE-_-NONE-,68HERH19C0005,,10000,343100.93,385323.62,988221.35,0,1793494.09,LAKEWOOD,CO,COST PLUS FIXED FEE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,NO SET ASIDE USED.,NO PREFERENCE USED,1,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,t,t,f,f,f,f,f,f,f,f
CONT_AWD_0001_6800_EPC17008_6800,0001,EPC17008,910689,10807208.76,910689,10807208.76,910689,10807208.76,NARRAGANSETT,RI,FIRM FIXED PRICE,NOT BUNDLED,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,t,f
CONT_AWD_68HE0421F0041_6800_EPS41503_6800,68HE0421F0041,EPS41503,150000,150000,150000,150000,150000,150000,ATLANTA,GA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERH20F0356_6800_68HERD20A0006_6800,68HERH20F0356,68HERD20A0006,0,152980.2,0,152980.2,0,152980.2,MONTGOMERY,AL,TIME AND MATERIALS,NOT BUNDLED,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,,t,t,f,f,t,f,f,f,f,f
CONT_AWD_68HE0920F0061_6800_EPS91601_6800,68HE0920F0061,EPS91601,73901.2,103901.2,0,103901.2,0,103901.2,SAN FRANCISCO,CA,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,f,f,f,f,f,f,f
CONT_AWD_68HERC21F0183_6800_68HERC20D0029_6800,68HERC21F0183,68HERC20D0029,132332,132332,132332,132332,267998,267998,CINCINNATI,OH,TIME AND MATERIALS,NOT BUNDLED,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,t,t,f,f,f,f,f
CONT_AWD_68HERD21F0100_6800_NNG15SC59B_8000,68HERD21F0100,NNG15SC59B,3761422.16,3761422.16,3761422.16,3761422.16,3761422.16,3761422.16,DURHAM,NC,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,f,f,f,f,t,f
CONT_AWD_68HERH21F0176_6800_HSBP1017D00003_7014,68HERH21F0176,HSBP1017D00003,31113.45,31113.45,31113.45,31113.45,31113.45,31113.45,WASHINGTON,DC,FIRM FIXED PRICE,NOT BUNDLED,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3,COMMERCIAL ITEM,f,NOT APPLICABLE,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0521F0050_6800_68HE0118D0014_6800,68HE0521F0050,68HE0118D0014,53326.78,53326.78,149762.73,149762.73,149762.73,149762.73,CHICAGO,IL,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0B21P0326_6800_-NONE-_-NONE-,68HE0B21P0326,,0,18140,0,18140,0,18140,KANSAS CITY,KS,FIRM FIXED PRICE,NOT BUNDLED,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EP16H000177_6800_-NONE-_-NONE-,EP16H000177,,0,6124774.08,0,6760043.63,0,6786300.92,WASHINGTON,DC,FIRM FIXED PRICE,NOT A BUNDLED REQUIREMENT,OFFICE ADMINISTRATIVE SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,1,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,,f,f,f,t,f,f,f,f,t,f
CONT_AWD_68HERC21P0023_6800_-NONE-_-NONE-,68HERC21P0023,,40701.98,40701.98,40701.98,40701.98,40701.98,40701.98,WEST CHESTER,PA,FIRM FIXED PRICE,NOT BUNDLED,ALL OTHER MISCELLANEOUS MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,NO SET ASIDE USED.,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EPG17H00964_6800_GS03F0052V_4730,EPG17H00964,GS03F0052V,0,37024.6,0,37024.6,0,44274.6,WASHINGTON,DC,FIXED PRICE AWARD FEE,NOT BUNDLED,OFFICE MACHINERY MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0721F0039_6800_68HE0720D0002_6800,68HE0721F0039,68HE0720D0002,0,10802.91,0,10802.91,0,10802.91,CHEHALIS,WA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_68HERC21F0194_6800_68HERC20D0029_6800,68HERC21F0194,68HERC20D0029,100000,100000,307351,307351,1575355,1575355,CINCINNATI,OH,TIME AND MATERIALS,NOT BUNDLED,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,t,t,f,f,f,f,f
CONT_AWD_68HE0918F0362_6800_EPW17011_6800,68HE0918F0362,EPW17011,19520.06,6233792.89,19520.06,6545813.63,19520.06,6545813.63,SAN FRANCISCO,CA,TIME AND MATERIALS,NOT BUNDLED,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,t
CONT_IDV_EPBPA16D0004_6800,EPBPA16D0004,,0,0,,,0,0,,,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,,,,,,COMMERCIAL ITEM,f,NOT APPLICABLE,,t,t,t,t,t,f,f,f,f,f
CONT_AWD_0003_6800_EPC18008_6800,0003,EPC18008,0,270683.44,0,575457.67,0,710021.77,ADA,OK,FIRM FIXED PRICE,NOT BUNDLED,GRAPHIC DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,YES,t,t,t,f,f,f,f,f,f,f
CONT_AWD_EP18D000012_6800_-NONE-_-NONE-,EP18D000012,,0,364246.12,0,489329.32,0,639429.16,DURHAM,NC,FIRM FIXED PRICE,NOT BUNDLED,ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,13,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,,f,f,f,t,f,f,t,f,f,f
CONT_AWD_EPW17012_6800_-NONE-_-NONE-,EPW17012,,0,443099.12,0,699849,0,699849,WASHINGTON,DC,FIRM FIXED PRICE,NOT A BUNDLED REQUIREMENT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,5,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0C18C0019_6800_-NONE-_-NONE-,68HE0C18C0019,,48148,229901.34,48148,255631.25,0,273631.25,CINCINNATI,OH,FIRM FIXED PRICE,NOT BUNDLED,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EP18B000019_6800_-NONE-_-NONE-,EP18B000019,,-1187,15320.72,-1187,15320.72,-1187,19194.72,ANN ARBOR,MI,FIRM FIXED PRICE,NOT BUNDLED,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0B21P0329_6800_-NONE-_-NONE-,68HE0B21P0329,,38553.13,38553.13,38553.13,38553.13,38553.13,38553.13,DURHAM,NC,FIRM FIXED PRICE,NOT BUNDLED,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,9,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0920F0043_6800_68HE0920D0004_6800,68HE0920F0043,68HE0920D0004,96913.61,1001998.4,0,1001998.4,0,5150912,SAN FRANCISCO,CA,TIME AND MATERIALS,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,t,f,f,f
CONT_AWD_68HE0719F0190_6800_68HERH19D0018_6800,68HE0719F0190,68HERH19D0018,0,959009.33,0,959009.33,0,2106483.2,LAKEWOOD,CO,TIME AND MATERIALS,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EP18D000054_6800_-NONE-_-NONE-,EP18D000054,,0,42600,0,43200,0,43200,NEWPORT,OR,FIRM FIXED PRICE,NOT BUNDLED,LANDSCAPING SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,3,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0121F0014_6800_NNG15SD79B_8000,68HE0121F0014,NNG15SD79B,28923.12,28923.12,28923.12,28923.12,28923.12,28923.12,BOSTON,MA,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,9,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,t,f,f,f,f,f
CONT_AWD_68HE0421F0040_6800_68HE0318D0006_6800,68HE0421F0040,68HE0318D0006,343761.25,343761.25,581795.75,581795.75,847789.48,847789.48,TALLADEGA,AL,COST NO FEE,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,YES,f,f,f,t,f,t,f,f,f,f
CONT_AWD_68HE0821F0007_6800_68HE0820D0002_6800,68HE0821F0007,68HE0820D0002,50000,50000,50000,50000,50000,50000,POWELL,WY,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0820F0067_6800_68HE0818D0001_6800,68HE0820F0067,68HE0818D0001,1315.04,69566.29,1315.04,69566.29,1315.04,104936.61,DENVER,CO,TIME AND MATERIALS,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,f,f,f,t,f,f
CONT_AWD_0002_6800_EPW14035_6800,0002,EPW14035,0,206245,1040,207285,1040,207285,WEST COLUMBIA,SC,FIRM FIXED PRICE,NOT A BUNDLED REQUIREMENT,TESTING LABORATORIES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,4,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERH21C0008_6800_-NONE-_-NONE-,68HERH21C0008,,179950.14,179950.14,239933.51,239933.51,1261180.5,1261180.5,CORVALLIS,OR,FIRM FIXED PRICE,NOT BUNDLED,OFFICE ADMINISTRATIVE SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,f,f,t,f,f,f
CONT_AWD_68HERC21F0173_6800_68HERC20D0029_6800,68HERC21F0173,68HERC20D0029,178111.31,178111.31,215847,215847,1083649,1083649,CINCINNATI,OH,TIME AND MATERIALS,NOT BUNDLED,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,t,t,f,f,f,f,f
CONT_AWD_68HE0B21P0326_6800_-NONE-_-NONE-,68HE0B21P0326,,18140,18140,18140,18140,18140,18140,CINCINNATI,OH,FIRM FIXED PRICE,NOT BUNDLED,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EPG17200324_6800_GS35F4502G_4730,EPG17200324,GS35F4502G,86625,411415.24,86625,411415.24,0,411415.24,NEW YORK,NY,FIRM FIXED PRICE,NOT BUNDLED,CUSTOM COMPUTER PROGRAMMING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,t,t,f,f,t,f,f,f
CONT_AWD_68HE0219C0006_6800_-NONE-_-NONE-,68HE0219C0006,,0,139642,0,139642,0,139642,EDISON,NJ,FIRM FIXED PRICE,NOT BUNDLED,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,8(A) SOLE SOURCE,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,f,f,f,t,f,f
CONT_AWD_68HE0719F0171_6800_68HERH19D0008_6800,68HE0719F0171,68HERH19D0008,0,10271259.73,0,10271259.73,0,19553366.98,DE SOTO,MO,COST PLUS FIXED FEE,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0421F0037_6800_GS24F0064M_4730,68HE0421F0037,GS24F0064M,15641.1,31282,15641.1,31282,31282.2,31282,ATHENS,GA,FIRM FIXED PRICE,NOT BUNDLED,ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0821F0008_6800_68HE0820D0002_6800,68HE0821F0008,68HE0820D0002,60000,60000,60000,60000,60000,60000,LODGE GRASS,MT,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0520F0110_6800_68HE0118D0014_6800,68HE0520F0110,68HE0118D0014,22500,406000,0,2126982.9,0,2126982.9,CHICAGO,IL,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,5,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0521F0041_6800_68HE0118D0014_6800,68HE0521F0041,68HE0118D0014,0,119592.5,0,448519.95,0,448519.95,CHICAGO,IL,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,4,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0721F0026_6800_68HE0718D0003_6800,68HE0721F0026,68HE0718D0003,0,26150.52,0,26150.52,0,26150.52,WICHITA,KS,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0818F0169_6800_68HE0818D0002_6800,68HE0818F0169,68HE0818D0002,0,8300,0,8300,0,8300,DENVER,CO,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0819F0039_6800_68HE0818D0002_6800,68HE0819F0039,68HE0818D0002,-1060.88,73173.8,-1060.88,73173.8,-1060.88,73173.8,DENVER,CO,TIME AND MATERIALS,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERC19F0307_6800_EPC17008_6800,68HERC19F0307,EPC17008,6590,2813337.92,6590,2813337.92,6590,2813337.92,NARRAGANSETT,RI,FIRM FIXED PRICE,NOT BUNDLED,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,t,f
CONT_AWD_68HE0B21P0265_6800_-NONE-_-NONE-,68HE0B21P0265,,45597.28,45597.28,45597.28,45597.28,45597.28,45597.28,WEST CHESTER,PA,FIRM FIXED PRICE,NOT BUNDLED,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0720F0030_6800_68HERH19D0018_6800,68HE0720F0030,68HERH19D0018,6434.04,350936.5,6434.04,350936.5,6434.04,350936.5,SHAWNEE,KS,TIME AND MATERIALS,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EP177000032_6800_-NONE-_-NONE-,EP177000032,,167252.68,797005.6,167252.68,797005.6,167252.68,797005.6,LENEXA,KS,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,,t,t,t,t,f,f,f,f,t,f
